anime_id,Name,Score,Genres,Type,Episodes,Members
38600,Koukaku Kidoutai: Ghost Chaser,6.22,"Action, Mystery, Sci-Fi",Movie,1.0,2587
38601,Hangyakusei Million Arthur: Saraba Itoshi no Danchou,6.38,"Action, Adventure, Fantasy",Special,1.0,4459
38610,Tejina-senpai,6.41,"Comedy, Ecchi",TV,12.0,265320
38616,Ganbare Chibi Godzilla,5.04,UNKNOWN,ONA,1.0,470
38619,Joshikousei no Mudazukai,7.71,Comedy,TV,12.0,114441
38620,Kanpeki Ojousama no Watakushi ga Dogeza de Mazo Ochisuru Choroin na Wakenai desu wa!,6.68,Hentai,OVA,4.0,8079
38621,Makai Kishi Ingrid: Re - Mesu Buta Dorei ni Ochita Makai Kishi,5.91,"Fantasy, Hentai",OVA,1.0,3541
38627,Sawatte! Gudetama: 3-dome no Shoujiki,5.55,Comedy,Special,6.0,516
38628,Hero Mask,6.29,"Action, Mystery, Sci-Fi",ONA,15.0,31519
38629,Crayon Shin-chan Movie 27: Shinkon Ryokou Hurricane - Ushinawareta Hiroshi,6.8,Comedy,Movie,1.0,2093
38632,Honda-san x Taka no Tsume,5.01,Comedy,ONA,1.0,1044
38644,Yume ga Shagandeiru,5.26,Avant Garde,Movie,4.0,332
38650,Hakyuu Houshin Engi: Kou-ke no Chi,5.59,"Adventure, Fantasy, Supernatural",Special,1.0,1376
38653,Dragon Ball Super: Broly - Skytree Super,7.21,"Action, Comedy",Special,1.0,16557
38656,Darwin's Game,7.23,"Action, Mystery, Sci-Fi",TV,11.0,525368
38658,Futon no Naka kara Detakunai,6.41,"Comedy, Slice of Life",Music,1.0,552
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,7.49,"Action, Adventure, Comedy, Fantasy",TV,12.0,582492
38663,Mushikago no Cagaster,6.46,"Action, Drama, Sci-Fi",ONA,12.0,36777
38664,Final Fantasy XV: Episode Ardyn - Prologue,6.57,Action,ONA,1.0,10437
38667,W'z: Hand Shakers with W'z,5.71,Action,Special,1.0,2769
38668,Dorohedoro,8.06,"Action, Comedy, Fantasy, Horror",TV,12.0,507711
38669,Tsukiuta. The Animation 2,6.64,UNKNOWN,TV,13.0,7452
38670,Actors: Songs Connection,6.29,UNKNOWN,TV,12.0,17619
38671,Enen no Shouboutai,7.71,"Action, Supernatural",TV,24.0,1251581
38672,Precure Miracle Universe Movie,6.4,"Action, Fantasy",Movie,1.0,2688
38673,Mini Toji,6.12,"Action, Comedy, Fantasy",TV,10.0,6192
38674,Higashi Asia Bunka Toshi 2019 Toshima,5.58,Slice of Life,ONA,1.0,559
38676,Macross Δ Movie: Gekijou no Walküre Specials,5.89,Comedy,Special,2.0,1082
38677,Guomin Laogong Dai Huijia 4th Season,6.11,"Drama, Romance",ONA,12.0,3961
38678,Kimi no Matsu Mirai (Basho) e,5.75,"Sci-Fi, Slice of Life",ONA,1.0,1761
38680,Fruits Basket 1st Season,8.22,"Drama, Romance, Supernatural",TV,25.0,772961
38681,God Eater 3,6.41,Action,ONA,1.0,5497
38685,Mahou Shoujo Liese Prettia,5.33,UNKNOWN,ONA,1.0,471
38688,Meng Ta: Xue Mi Cheng,5.87,"Action, Adventure, Fantasy, Mystery, Supernatural",ONA,13.0,851
38689,Guan Hai Ce,5.63,"Action, Fantasy",ONA,16.0,705
38690,Si Hai Jing Qi,5.93,"Action, Adventure, Fantasy, Mystery",ONA,12.0,796
38691,Dr. Stone,8.29,"Adventure, Comedy, Sci-Fi",TV,24.0,1630125
38693,Overlord: Ple Ple Pleiades - Clementine Toubou-hen,6.64,"Action, Comedy, Fantasy",ONA,3.0,19023
38699,Boku no Hero Academia the Movie 1: Futari no Hero Specials,7.36,Action,Special,2.0,128121
38700,Tsukiyo & Opal,5.09,Avant Garde,Movie,1.0,412
38701,Aa / ii,4.34,Avant Garde,Movie,1.0,753
38702,Ya-Ne-Sen a Go Go,5.21,UNKNOWN,Movie,1.0,607
38703,Koukou,5.56,UNKNOWN,Movie,1.0,349
38707,RobiHachi,6.53,"Adventure, Comedy, Sci-Fi",TV,12.0,32790
38708,Wagaya no Liliana-san The Animation,7.23,Hentai,OVA,1.0,12694
38710,Golden Kamuy 2nd Season OVA,7.5,"Action, Adventure",OVA,3.0,21341
38712,A Log Day of Timbre,4.48,Avant Garde,ONA,1.0,871
38714,Gundam: G no Reconguista Movie I - Ike! Core Fighter,6.72,"Action, Sci-Fi",Movie,1.0,3726
38715,SD Gundam World: Sangoku Souketsuden,5.6,Action,ONA,10.0,2538
38719,Fight League: Gear Gadget Generators,6.01,"Action, Sci-Fi",ONA,26.0,4131
38720,Lupin III: Goodbye Partner,6.79,"Action, Adventure, Comedy, Mystery",Special,1.0,6175
38722,Shadow Skill (1999),5.83,Comedy,OVA,1.0,553
38727,Een,4.56,Avant Garde,ONA,1.0,894
38728,Onami,4.79,UNKNOWN,Music,1.0,403
38731,Diamond no Ace: Act II,8.26,Sports,TV,52.0,84897
38732,"Chikan Shita Joshi*sei to Sonogo, Musabori Au Youna Doero Junai",7.23,Hentai,ONA,2.0,7148
38733,Hataraku Saibou: Kaze Shoukougun,7.22,Comedy,Special,1.0,45886
38735,7 Seeds,6.56,"Adventure, Drama, Mystery, Romance, Sci-Fi",ONA,12.0,128053
38739,Kidou Senshi Gundam UC Perfectibility,6.12,Action,Movie,1.0,2551
38740,Bai She: Yuan Qi,7.42,"Action, Adventure, Drama, Fantasy, Romance",Movie,1.0,8135
38741,Xue Ying Ling Zhu,7.15,"Action, Adventure, Fantasy, Romance",ONA,26.0,4495
38742,Da Li Si Rizhi,6.8,"Action, Comedy, Mystery",ONA,12.0,5294
38744,Hangyakusei Million Arthur PV,5.75,"Action, Adventure, Fantasy",ONA,1.0,2277
38748,"""Tokyo""",3.99,Avant Garde,Movie,1.0,745
38749,Blade Runner: Black Lotus,6.25,"Sci-Fi, Suspense",TV,13.0,23855
38753,Araburu Kisetsu no Otome-domo yo.,7.34,"Comedy, Drama, Romance",TV,12.0,321086
38756,2,4.19,UNKNOWN,Music,1.0,639
38757,To Disappear,5.12,Avant Garde,Music,1.0,306
38758,Cup of Smoke,4.81,Avant Garde,Music,1.0,305
38759,Sewayaki Kitsune no Senko-san,7.33,"Slice of Life, Supernatural",TV,12.0,336681
38760,Tsuma Netori: Ikumi to Shizuka,6.05,Hentai,OVA,1.0,3647
38762,Crack,4.87,UNKNOWN,Music,1.0,288
38763,Synchro Noise,4.3,UNKNOWN,Music,1.0,340
38764,Printer Rec Music,4.64,UNKNOWN,Music,1.0,324
38765,Parallel,4.73,UNKNOWN,Music,1.0,274
38766,Roll,4.55,UNKNOWN,ONA,1.0,456
38767,Cinderella Girls Gekijou: Climax Season,6.44,"Comedy, Slice of Life",TV,13.0,4463
38768,Black Clover: Jump Festa 2018 Special,6.38,"Comedy, Fantasy",Special,1.0,31971
38769,Compiler: Music Clips in Trackdown,5.73,UNKNOWN,Music,6.0,388
38770,Detective Conan Movie 23: The Fist of Blue Sapphire,7.85,"Action, Comedy, Drama, Mystery",Movie,1.0,27254
38771,Wego Graphics,4.7,UNKNOWN,Special,2.0,294
38772,Maruman Loose Leaf,4.72,UNKNOWN,Special,1.0,309
38773,Buggy Map,4.38,Avant Garde,Special,2.0,375
38775,Rune's Pharmacy: Tiarajima no Okusuriya-san,6.17,"Fantasy, Hentai",ONA,4.0,4570
38777,Jujutsu Kaisen Official PV,7.67,Fantasy,ONA,3.0,48343
38778,Midara na Ao-chan wa Benkyou ga Dekinai,6.72,"Comedy, Romance, Ecchi",TV,12.0,262515
38779,Kami-machi Sana-chan The Animation,6.58,Hentai,OVA,1.0,5601
38783,Ikebukuro PR Anime,5.93,Fantasy,ONA,1.0,1740
38784,Ken to Mahou no Logres: Inishie no Megami x Fate/Extella,5.55,UNKNOWN,Special,1.0,5423
38787,Senryuu Shoujo,7.38,"Comedy, Slice of Life",TV,12.0,179905
38788,Detective Conan: Amuro Secret Call,6.34,"Comedy, Mystery",Special,1.0,2394
38789,One Room: Second Season Special,5.67,Ecchi,Special,1.0,9779
38790,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,7.54,"Action, Adventure, Comedy, Fantasy",TV,12.0,498702
38793,Tensei shitara Slime Datta Ken OVA,7.49,"Action, Adventure, Comedy, Fantasy",OVA,5.0,215775
38794,Summer Rich feat. Hit­o­mi­toi,5.09,UNKNOWN,Music,1.0,233
38795,I Want Nothing,5.02,Avant Garde,Music,1.0,345
38796,B.O.Y.,5.34,UNKNOWN,Music,1.0,307
38797,"Papa datte, Shitai",5.97,"Boys Love, Hentai",ONA,8.0,31654
38798,Tsuma ga Kirei ni Natta Wake,6.41,Hentai,OVA,2.0,6680
38799,Koukaku Kidoutai: SAC_2045,6.6,"Action, Sci-Fi",ONA,12.0,32344
38800,Race Eizou-hen,5.25,UNKNOWN,Special,2.0,269
38803,Anima Yell! Ouen Douga,5.64,Comedy,ONA,12.0,2192
38804,Kiratto Pri☆chan Season 2,7.48,"Comedy, Slice of Life",TV,51.0,2740
38805,Holiday Advent Calendar 2018,5.21,UNKNOWN,ONA,13.0,281
38807,Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet,6.25,"Action, Adventure, Fantasy",Special,1.0,47534
38808,Ok? Alright!,5.26,UNKNOWN,Music,1.0,843
38809,Black'n White Jammin' Cats,5.58,UNKNOWN,Music,1.0,894
38810,Bleach: Gotei 13 Omake,6.5,Action,Special,1.0,13994
38811,Copy,4.9,UNKNOWN,Music,1.0,229
38812,Botsuraku,5.52,UNKNOWN,Music,1.0,298
38813,Asayake to Nettaigyo,5.36,UNKNOWN,Music,1.0,363
38814,Nobunaga-sensei no Osanazuma,5.31,"Comedy, Romance, Ecchi",TV,12.0,79935
38815,Aggressive Retsuko: We Wish You a Metal Christmas,7.24,Comedy,ONA,1.0,52579
38816,Hello World,7.5,"Drama, Romance, Sci-Fi",Movie,1.0,235352
38818,Please! Marry Me!!,5.47,Action,Music,1.0,319
38819,Bad! Bad! Bad!,5.32,Action,Music,1.0,500
38824,Baby I Love You Daze,7.38,Romance,ONA,1.0,9308
38826,Tenki no Ko,8.29,"Award Winning, Drama, Fantasy, Romance",Movie,1.0,928427
38830,"Hachi-nan tte, Sore wa Nai deshou!",6.26,"Action, Fantasy",TV,12.0,221117
38831,Yue ni Hitozuma wa Netorareta.,5.89,Hentai,OVA,2.0,4451
38835,Umayon,6.3,Comedy,TV,12.0,15998
38837,Puso Ni Comi,6.4,"Action, Comedy, Sci-Fi",ONA,20.0,1385
38843,Shironeko Project: Zero Chronicle,5.37,"Action, Adventure, Fantasy",TV,12.0,91331
38849,"Kaibutsu ga, Umareta Hi.",5.5,Supernatural,Special,1.0,269
38850,Star☆Twinkle Precure: Hoshi no Uta ni Omoi wo Komete,7.78,"Action, Fantasy",Movie,1.0,3633
38851,Virtual-san wa Miteiru,5.29,Comedy,TV,12.0,8478
38852,Kawaiku Naritai,6.8,UNKNOWN,Music,1.0,968
38853,Ex-Arm,2.9,"Action, Sci-Fi",TV,12.0,79139
38854,Magic-kyun! First Live: Hoshinomori Summer Festa 2017 Encore Animation,6.42,"Fantasy, Romance",Special,1.0,1166
38855,Yuu Kiri,5.35,UNKNOWN,Music,1.0,261
38860,Bakumatsu Crisis,5.69,Action,TV,12.0,11990
38863,Warau Kumo,4.92,Avant Garde,Movie,1.0,342
38864,Lion meets HachiClo,5.61,Slice of Life,Special,2.0,3787
38865,Bitch Gakuen ga Seijun na Hazu ga Nai!!? The Animation,6.34,Hentai,OVA,2.0,4647
38866,Seikatsu Shuukan The Animation,7.33,Hentai,OVA,2.0,18892
38882,Ryouma! The Prince of Tennis Shinsei Movie: Tennis no Ouji-sama,6.15,Sports,Movie,1.0,4583
38883,Haikyuu!! To the Top,8.36,Sports,TV,13.0,876743
38886,Krosna,5.13,UNKNOWN,Music,1.0,253
38887,Lost,5.87,UNKNOWN,Music,1.0,291
38888,Deeper,5.51,UNKNOWN,Music,1.0,260
38889,Kono Oto Tomare! Part 2,8.42,"Drama, Romance",TV,13.0,164001
38891,Sora no Method: Mou Hitotsu no Negai,7.15,"Comedy, Fantasy, Slice of Life",ONA,1.0,5267
38893,Screw,4.48,Avant Garde,Movie,1.0,365
38895,Double Decker! Doug & Kirill: Extra,7.13,"Action, Comedy, Sci-Fi",Special,3.0,6893
38896,Swap,5.37,UNKNOWN,Music,1.0,247
38897,Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm,6.54,"Action, Comedy",Movie,1.0,19668
38898,Yume wo Misete,5.22,UNKNOWN,Music,1.0,269
38899,Nissin Men-nashi Donbei x Himote House,5.13,Comedy,ONA,4.0,1299
38901,Days of Delight,5.42,UNKNOWN,Music,1.0,281
38902,Prison Lab,5.08,Horror,ONA,20.0,4452
38905,Xmas Song,5.34,UNKNOWN,Music,1.0,343
38906,Alice in Voodooland,5.53,"Avant Garde, Fantasy, Horror",Music,1.0,1143
38907,Yasashii Akuma,5.77,UNKNOWN,ONA,1.0,340
38909,Infinite Dendrogram,6.19,"Action, Fantasy",TV,13.0,168325
38913,Hyper Sweet Power,5.3,UNKNOWN,Music,1.0,341
38915,Kyochuu Rettou,4.39,Horror,OVA,1.0,18140
38916,Battle Spirits: Saga Brave,6.73,"Adventure, Sci-Fi",ONA,3.0,1248
38917,Tong Ling Fei,7.62,"Comedy, Drama, Romance",ONA,16.0,38908
38918,Shaonian Ge Xing,6.8,"Action, Adventure, Mystery",ONA,26.0,2372
38920,Kochouki: Wakaki Nobunaga,6.52,"Action, Drama",TV,12.0,27734
38921,Tsurune: Kazemai Koukou Kyuudou-bu - Yabai,7.23,Sports,Special,1.0,29542
38922,Kimi ga Mita Sora wa,5.6,UNKNOWN,Music,1.0,377
38923,Sinbi Apateu: Ghost Ball Bimil,6.4,"Mystery, Supernatural",TV,24.0,1427
38924,Nekopara,6.73,"Comedy, Slice of Life",TV,12.0,165945
38932,Oyako wa Tsuzuku yo,6.02,Slice of Life,ONA,1.0,283
38933,Hirooka Asako,5.61,UNKNOWN,Special,2.0,278
38934,Change Our Mirai!: Our 7 Lights,5.65,UNKNOWN,Music,1.0,1132
38935,Miru Tights,6.45,Ecchi,ONA,12.0,118924
38936,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,7.1,"Fantasy, Mystery, Supernatural",Special,1.0,59223
38937,Persona 5 the Animation Recap,6.28,"Action, Fantasy, Supernatural",Special,1.0,5835
38939,Kakegurui Picture Drama,6.66,Comedy,Special,3.0,33320
38940,Cop Craft,6.71,"Action, Fantasy, Sci-Fi",TV,12.0,114120
38954,"Okoshiyasu, Chitose-chan Recaps",5.66,"Comedy, Slice of Life",Special,2.0,634
38955,Humane,4.84,Avant Garde,Music,1.0,370
38957,Shake-chan,5.92,Comedy,ONA,1.0,1623
38958,Manga de Wakaru! Fate/Grand Order,7.64,Comedy,Special,1.0,17384
38959,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,7.38,"Fantasy, Mystery, Supernatural",TV,13.0,145466
38960,Roto Spread,5.44,UNKNOWN,Music,1.0,379
38961,Takoyaki Story,4.67,Avant Garde,Music,1.0,486
38963,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami,7.11,"Comedy, Drama",Special,1.0,24257
38964,Timeless,5.91,UNKNOWN,Music,1.0,342
38968,Love in Ruins feat. Sinéad Harnett,5.9,UNKNOWN,Music,1.0,273
38969,Shake,5.52,Avant Garde,Music,1.0,269
38970,Land,5.54,Avant Garde,Movie,1.0,461
38971,Nekomonogatari: Kuro Recap,6.85,Supernatural,Special,1.0,11261
38972,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze Recaps,7.13,"Action, Adventure",Special,3.0,45525
38974,Bouen no March,5.81,UNKNOWN,Music,1.0,542
38975,Sansha Mendan: Rensa Suru Chijoku Choukyou no Gakuen,6.47,Hentai,OVA,4.0,4989
38976,Uneasiness and Triangle,5.27,Avant Garde,ONA,1.0,387
38977,On the Table,5.29,Avant Garde,ONA,1.0,416
38980,I Like It,3.03,UNKNOWN,Music,1.0,1045
38981,"Mini Toji: Kanami-Mihono no ""Toji Miko Taidou-hen"" 205-byou de Shoukai Tokuban!",5.44,Action,Special,1.0,1861
38985,Birthday Wonderland,6.53,"Adventure, Fantasy",Movie,1.0,19867
38986,Kimi ga Inakucha!,6.35,UNKNOWN,Music,1.0,1002
38987,True Tears Recap,5.79,Drama,Special,1.0,1501
38990,Chuan Shu Zijiu Zhinan,7.76,"Comedy, Drama, Fantasy",ONA,10.0,17517
38992,Rikei ga Koi ni Ochita no de Shoumei shitemita.,7.36,"Comedy, Romance",TV,12.0,328635
38993,Karakai Jouzu no Takagi-san 2,8.06,Comedy,TV,12.0,315942
38994,Toriko no Shizuku: Natsu no Gouka Kyakusen de Kegasareru Otome-tachi,6.0,Hentai,OVA,2.0,3742
38995,Hinagiku Virgin Lost Club e Youkoso,6.82,Hentai,OVA,2.0,8701
38997,Boku wa Mou Inai,5.54,UNKNOWN,Music,1.0,350
38998,Virtual-san wa Miteiru Specials,5.37,Comedy,Special,2.0,962
38999,Watashi ni Tenshi ga Maiorita! Special,7.28,"Comedy, Girls Love",Special,1.0,29588
39000,Color Cycling,5.09,Avant Garde,ONA,1.0,416
39001,Light Speed Days,5.26,UNKNOWN,Music,1.0,804
39011,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu Episode 0,6.06,"Comedy, Fantasy",ONA,1.0,4657
39014,Free! Movie 3: Road to the World - Yume,7.73,Sports,Movie,1.0,26903
39017,Kyokou Suiri,6.91,"Mystery, Romance, Supernatural",TV,12.0,443681
39018,"Right Places: Sono Toki, Boku no Irubeki Basho",5.63,"Fantasy, Supernatural",ONA,1.0,819
39020,Flying Luna Clipper,5.75,"Avant Garde, Comedy, Ecchi",OVA,1.0,1773
39022,Ling Feng Zhe,6.05,"Drama, Romance, Slice of Life",ONA,7.0,4136
39024,Wu Dong Qian Kun,7.32,"Action, Adventure, Fantasy",ONA,12.0,7255
39026,Dumbbell Nan Kilo Moteru?,7.26,"Comedy, Ecchi",TV,12.0,374807
39027,Aru Otoko no Ikikata,5.13,UNKNOWN,ONA,1.0,453
39030,Hataage! Kemono Michi,6.61,"Comedy, Fantasy",TV,12.0,190603
39035,Lux Straight & Beauty Massugu Ikiru,5.05,"Sci-Fi, Slice of Life",ONA,1.0,634
39038,Anon Sentai Ranger 5,4.62,UNKNOWN,ONA,1.0,365
39039,Duel Masters!!,5.43,"Action, Adventure, Comedy, Fantasy",TV,51.0,1118
39042,Gaki ni Modotte Yarinaoshi!!!,6.98,Hentai,ONA,2.0,14201
39046,Puchimas!: Petit iDOLM@STER (OVA),6.03,"Comedy, Slice of Life",OVA,2.0,1020
39049,Jashin-chan Dropkick',7.46,"Comedy, Supernatural",TV,11.0,44925
39056,Mirai Koushi Harima SACLA NEX RAY,5.53,Sci-Fi,ONA,1.0,630
39057,A New Journey,6.03,Action,ONA,1.0,2264
39058,Megane no Megami,7.34,Hentai,OVA,2.0,9334
39063,Fairy Gone,5.79,"Action, Fantasy",TV,12.0,162680
39065,Bokura Mada Underground,7.47,UNKNOWN,Music,1.0,4527
39066,Karakuri Circus: Makuai - Soshite Mata Kaimaku Bell,6.16,"Adventure, Mystery",Special,1.0,3234
39067,Tales of the Rays: Everlasting Destiny,5.9,Fantasy,ONA,1.0,1169
39068,Ano Danchi no Tsuma-tachi wa... The Animation,6.89,Hentai,OVA,2.0,6306
39071,Machikado Mazoku,7.65,"Comedy, Fantasy",TV,12.0,155627
39078,Aikatsu Friends!: Kagayaki no Jewel,7.17,Slice of Life,TV,26.0,5166
39080,Ling Jian Zun,6.87,"Action, Adventure, Fantasy, Romance",ONA,30.0,4531
39085,Aikagi The Animation,7.15,Hentai,OVA,1.0,11867
39086,A Christmas Song,5.54,UNKNOWN,Music,1.0,479
39088,Birthday,5.29,Avant Garde,Movie,1.0,284
39089,Horizon,5.74,UNKNOWN,Music,1.0,303
39093,Additional Memory,7.16,UNKNOWN,Music,1.0,5475
39094,Toaru Majutsu no Index-tan III,6.44,Comedy,Special,2.0,11321
39095,Aishiteru (2010),5.19,Romance,Music,1.0,390
39096,Danbou to Reibou,4.54,Avant Garde,Music,1.0,303
39097,Hana no Nioi,5.64,Drama,Music,1.0,264
39098,Mahou no Ryouri: Kimi kara Kimi e,5.5,UNKNOWN,Music,1.0,239
39107,Tottoko Hamtarou: Hiragana Tanken,5.87,UNKNOWN,OVA,1.0,538
39108,Tottoko Hamtarou: Best Hit Ham-chan'zu Music Clip,5.97,UNKNOWN,Music,7.0,439
39112,Kawaki wo Ameku,8.32,UNKNOWN,Music,1.0,28052
39113,Lilac,7.37,UNKNOWN,Music,1.0,4785
39114,Hollowness,7.51,UNKNOWN,Music,1.0,4625
39115,Uchuu Senkan Tiramisù II Specials,6.34,"Comedy, Sci-Fi, Slice of Life",Special,4.0,2269
39116,Jue Ji,6.49,"Adventure, Fantasy",Movie,1.0,641
39141,Hua Jianghu: Bu Liang Ren III,6.32,"Drama, Fantasy, Romance",ONA,40.0,754
39150,Otogi,7.22,UNKNOWN,Music,4.0,1641
39163,Nonsense Bungaku,7.12,UNKNOWN,Music,1.0,1948
39164,Dramaturgy,7.9,UNKNOWN,Music,1.0,5966
39165,Oki ni Mesu mama,7.43,UNKNOWN,Music,1.0,2428
39166,Girls & Panzer: Saishuushou Part 3,8.17,UNKNOWN,Movie,1.0,23242
39170,Dead End Street,5.44,UNKNOWN,Music,1.0,272
39171,Sect,5.74,UNKNOWN,Music,1.0,229
39172,Kaisei,5.34,UNKNOWN,Music,1.0,362
39173,Haita,5.78,UNKNOWN,Music,1.0,358
39174,Sister,6.17,UNKNOWN,Music,1.0,744
39175,Cider no You ni Kotoba ga Wakiagaru,7.41,Romance,Movie,1.0,207025
39178,Doupo Cangqiong 2nd Season Specials,7.49,"Action, Adventure, Fantasy",ONA,3.0,3586
39179,In the Sea and near a Girl.,5.48,Avant Garde,ONA,1.0,423
39180,"On a Forest, in the Air",5.01,Avant Garde,ONA,1.0,348
39181,Shiroi Niji,5.65,Avant Garde,Music,1.0,252
39182,H'or Cafe,5.62,UNKNOWN,Special,1.0,372
39183,Super Shiro,5.99,UNKNOWN,TV,48.0,2343
39184,A3! Season Spring & Summer,7.13,Drama,TV,12.0,33392
39185,Tatakau Mono-tachi e Ai wo Komete,6.23,Drama,Music,1.0,420
39187,Daisy Blue,5.75,UNKNOWN,Music,1.0,352
39188,Xie Wang Zhui Qi,6.76,"Action, Comedy, Drama, Fantasy, Romance",ONA,13.0,22943
39191,Wan Jie Shen Zhu,6.72,"Adventure, Fantasy",ONA,60.0,3170
39194,Shin Chuuka Ichiban!,6.41,"Comedy, Gourmet",TV,12.0,11343
39195,Beastars,7.84,"Drama, Slice of Life",TV,12.0,810090
39196,Mairimashita! Iruma-kun,7.75,"Comedy, Fantasy",TV,23.0,450731
39198,Kanata no Astra,8.08,"Adventure, Award Winning, Mystery, Sci-Fi",TV,12.0,288362
39199,Katsute Kami Datta Kemono-tachi e,6.4,"Action, Drama, Fantasy",TV,12.0,128304
39200,Inu Gyorai,5.71,UNKNOWN,Music,1.0,228
39203,Idobata Gossip,5.76,UNKNOWN,Music,1.0,250
39204,Demon Dance Tokyo,6.6,UNKNOWN,Music,1.0,895
39207,Oned,5.29,UNKNOWN,ONA,1.0,296
39208,100% Renewable Energy,5.51,UNKNOWN,Special,1.0,603
39209,Just a Seeker's Song,5.17,Avant Garde,Music,1.0,255
39211,Fire Me Up,5.41,UNKNOWN,Music,1.0,860
39212,Daruma-san ga Koronda,5.17,Slice of Life,Music,1.0,285
39213,Dekkai Totto March,5.17,Adventure,Music,1.0,273
39214,Asa wo Kitan,5.1,Slice of Life,Music,1.0,288
39215,Sound of Love feat. Eden Kai,5.67,UNKNOWN,Music,1.0,223
39216,Casablanca,5.57,UNKNOWN,Music,1.0,362
39217,Mijikamon Episode 0,5.89,Comedy,ONA,1.0,3750
39219,Sun,5.54,UNKNOWN,Music,1.0,235
39220,Wormy,5.58,UNKNOWN,Movie,1.0,240
39221,Bem,6.06,"Action, Supernatural",TV,12.0,68627
39223,Fei Ren Xueyuan,6.27,Action,ONA,1.0,3156
39224,It's Show Time!,5.42,UNKNOWN,Music,1.0,426
39226,Captain Tsubasa no Shouka Sakusen,6.1,Sports,OVA,1.0,754
39227,Captain Tsubasa no Koutsuu Anzen,6.25,Sports,OVA,1.0,792
39231,Qiang Shen Ji,6.22,"Action, Sci-Fi",ONA,12.0,1582
39235,Ni no Kuni,6.43,"Action, Adventure, Fantasy",Movie,1.0,58157
39239,Sword Art Online: Alicization - Recollection,6.79,"Action, Adventure, Fantasy",Special,1.0,42216
39242,Don't Worry: Monotarinai Monogatari,5.71,UNKNOWN,Music,1.0,275
39243,Tadashii Itsuwari kara no Kishou,6.65,UNKNOWN,Music,2.0,587
39244,Cardfight!! Vanguard: Zoku Koukousei-hen,6.31,Action,TV,14.0,5756
39247,Kobayashi-san Chi no Maid Dragon S,8.3,"Fantasy, Slice of Life",TV,12.0,520134
39249,Pandora to Akubi,6.12,"Action, Fantasy",Movie,2.0,3399
39250,Sumikko Gurashi Movie 1: Tobidasu Ehon to Himitsu no Ko,6.82,Comedy,Movie,1.0,1551
39251,Do You Remember That Night?,5.35,Avant Garde,Music,2.0,252
39252,Spunky Afro Tiger Jet,5.74,Ecchi,Music,1.0,542
39257,Sayonara Gokko,7.08,Avant Garde,Music,1.0,3961
39258,Afraid To Be Cool / Raise Me Up,5.97,UNKNOWN,Music,2.0,530
39259,Frogtoise,5.12,Avant Garde,Music,1.0,349
39264,Da Yu Hai Tang,5.94,"Adventure, Drama, Romance, Supernatural",ONA,1.0,1352
39273,Channeler,5.29,UNKNOWN,Movie,1.0,275
39274,Dragon Quest: Your Story,6.79,"Adventure, Comedy, Fantasy",Movie,1.0,15072
39275,Royal Memories,5.76,UNKNOWN,Music,1.0,275
39277,Youkai Watch!,6.36,"Comedy, Supernatural",TV,36.0,3273
39279,Human Orchestra,5.53,UNKNOWN,Movie,1.0,342
39281,Gift nor Art,5.46,UNKNOWN,Music,1.0,603
39282,Beyblade Burst Gachi,6.18,"Action, Adventure, Sci-Fi, Sports",TV,52.0,9072
39284,Tsuki no Uta,5.52,UNKNOWN,Music,1.0,802
39285,Ascension from the Hell,5.07,UNKNOWN,Music,1.0,356
39286,112 Sabsections of Skyline,5.0,UNKNOWN,ONA,1.0,613
39288,Anger,5.16,UNKNOWN,Music,1.0,728
39290,Children,5.88,"Avant Garde, Drama",ONA,1.0,2986
39292,Princess Connect! Re:Dive,7.05,"Adventure, Comedy, Fantasy, Gourmet",TV,13.0,271528
39293,Let's☆Cookin' Jam,5.31,UNKNOWN,Music,1.0,230
39294,Study,5.3,UNKNOWN,Music,1.0,238
39295,Hikaru no Go: Memories,6.24,"Comedy, Supernatural",OVA,1.0,992
39296,For,5.41,UNKNOWN,Music,1.0,229
39297,Flying Messenger,5.56,UNKNOWN,Music,1.0,255
39298,Shi Huang Zhi Shen,6.16,"Action, Comedy",ONA,13.0,4661
39299,Shoujo Kyouiku RE,6.57,Hentai,OVA,2.0,6097
39305,Gakufu no Rakugakichou,5.4,UNKNOWN,ONA,1.0,269
39306,Notation of Rotating Earth,5.2,UNKNOWN,Movie,1.0,285
39313,Deep Blue Town e Oide yo,6.44,UNKNOWN,Music,1.0,877
39314,Deep Blue Song,6.15,UNKNOWN,Music,1.0,853
39315,Kekkaishi: Yoshimori no Omoi,6.3,"Adventure, Comedy, Fantasy",Special,1.0,854
39316,Busou Renkin: Mahiro no Busou Renkin Kouza,5.82,Comedy,Special,11.0,1448
